# Oracle disagreements for Hindi (kaikki ∩ UniMorph).
#
# Every row here is one systematic UniMorph hin defect: for a subset
# of lemmas it forms the perfective participle and the vowel-initial
# subjunctive/imperative endings with an independent vowel spliced
# onto the consonant stem (बनऊं, बनया, बनइए) instead of the matra the
# grammar requires (बनूं, बना, बनिए). kaikki.org spells them
# correctly, so every disagreement is ruled o1 (first oracle = kaikki).
# The engine follows kaikki.
#
# lemma	features	resolution	o1(kaikki)	o2(unimorph)
उठाना	V;3;SG;PRF;LGSPEC4;FEM	o1	उठाई होती	उठाी होती
उठाना	V;3;SG;PRF;LGSPEC4;MASC	o1	उठाया होता	उठाा होता
उठाना	V;3;SG;PRF;PRS;FEM	o1	उठाई है	उठाी है
उठाना	V;3;SG;PRF;PRS;MASC	o1	उठाया है	उठाा है
उठाना	V;3;SG;PRF;PST;FEM	o1	उठाई थी	उठाी थी
उठाना	V;3;SG;PRF;PST;MASC	o1	उठाया था	उठाा था
उठाना	V;3;SG;PRF;SBJV;FEM	o1	उठाई हो	उठाी हो
उठाना	V;3;SG;PRF;SBJV;MASC	o1	उठाया हो	उठाा हो
उठाना	V;3;SG;SBJV	o1	उठाए	उठाे
उठाना	V;3;SG;SBJV;FEM	o1	उठाएगी	उठाेगी
उठाना	V;3;SG;SBJV;MASC	o1	उठाएगा	उठाेगा
उठाना	V;V.PTCP;FEM;PL;PFV	o1	उठाई	उठाी
उठाना	V;V.PTCP;FEM;SG;PFV	o1	उठाई	उठाी
उठाना	V;V.PTCP;MASC;PL;PFV	o1	उठाए	उठाे
उठाना	V;V.PTCP;MASC;SG;PFV	o1	उठाया	उठाा
उलटी करना	V;1;PL;PRF;LGSPEC3;FEM	o1	उलटी की होंगी	उलटी किई होंगी
उलटी करना	V;1;PL;PRF;LGSPEC4;FEM	o1	उलटी की होती	उलटी किई होती
उलटी करना	V;1;PL;PRF;PRS;FEM	o1	उलटी की हैं	उलटी किई हैं
उलटी करना	V;1;PL;PRF;PST;FEM	o1	उलटी की थी	उलटी किई थी
उलटी करना	V;1;PL;PRF;SBJV;FEM	o1	उलटी की हों	उलटी किई हों
उलटी करना	V;1;SG;PRF;LGSPEC3;FEM	o1	उलटी की हूंगी	उलटी किई हूंगी
उलटी करना	V;1;SG;PRF;LGSPEC4;FEM	o1	उलटी की होती	उलटी किई होती
उलटी करना	V;1;SG;PRF;PRS;FEM	o1	उलटी की हूं	उलटी किई हूं
उलटी करना	V;1;SG;PRF;PST;FEM	o1	उलटी की थी	उलटी किई थी
उलटी करना	V;1;SG;PRF;SBJV;FEM	o1	उलटी की हूं	उलटी किई हूं
उलटी करना	V;2;PL;PRF;LGSPEC3;FEM	o1	उलटी की होगी	उलटी किई होगी
उलटी करना	V;2;PL;PRF;PRS;FEM	o1	उलटी की हो	उलटी किई हो
उलटी करना	V;2;PL;PRF;SBJV;FEM	o1	उलटी की हो	उलटी किई हो
उलटी करना	V;2;SG;PRF;LGSPEC3;FEM	o1	उलटी की होगी	उलटी किई होगी
उलटी करना	V;2;SG;PRF;LGSPEC4;FEM	o1	उलटी की होती	उलटी किई होती
उलटी करना	V;2;SG;PRF;PRS;FEM	o1	उलटी की है	उलटी किई है
उलटी करना	V;2;SG;PRF;PST;FEM	o1	उलटी की थी	उलटी किई थी
उलटी करना	V;2;SG;PRF;SBJV;FEM	o1	उलटी की हो	उलटी किई हो
उलटी करना	V;3;PL;PRF;LGSPEC3;FEM	o1	उलटी की होंगी	उलटी किई होंगी
उलटी करना	V;3;PL;PRF;LGSPEC4;FEM	o1	उलटी की होती	उलटी किई होती
उलटी करना	V;3;PL;PRF;PRS;FEM	o1	उलटी की हैं	उलटी किई हैं
उलटी करना	V;3;PL;PRF;PST;FEM	o1	उलटी की थी	उलटी किई थी
उलटी करना	V;3;PL;PRF;SBJV;FEM	o1	उलटी की हों	उलटी किई हों
उलटी करना	V;3;SG;PRF;LGSPEC3;FEM	o1	उलटी की होगी	उलटी किई होगी
उलटी करना	V;3;SG;PRF;LGSPEC4;FEM	o1	उलटी की होती	उलटी किई होती
उलटी करना	V;3;SG;PRF;PRS;FEM	o1	उलटी की है	उलटी किई है
उलटी करना	V;3;SG;PRF;PST;FEM	o1	उलटी की थी	उलटी किई थी
उलटी करना	V;3;SG;PRF;SBJV;FEM	o1	उलटी की हो	उलटी किई हो
ऐश करना	V;1;PL;PRF;LGSPEC3;FEM	o1	ऐश की होंगी	ऐश किई होंगी
ऐश करना	V;1;PL;PRF;LGSPEC4;FEM	o1	ऐश की होती	ऐश किई होती
ऐश करना	V;1;PL;PRF;PRS;FEM	o1	ऐश की हैं	ऐश किई हैं
ऐश करना	V;1;PL;PRF;PST;FEM	o1	ऐश की थी	ऐश किई थी
ऐश करना	V;1;PL;PRF;SBJV;FEM	o1	ऐश की हों	ऐश किई हों
ऐश करना	V;1;SG;PRF;LGSPEC3;FEM	o1	ऐश की हूंगी	ऐश किई हूंगी
ऐश करना	V;1;SG;PRF;LGSPEC4;FEM	o1	ऐश की होती	ऐश किई होती
ऐश करना	V;1;SG;PRF;PRS;FEM	o1	ऐश की हूं	ऐश किई हूं
ऐश करना	V;1;SG;PRF;PST;FEM	o1	ऐश की थी	ऐश किई थी
ऐश करना	V;1;SG;PRF;SBJV;FEM	o1	ऐश की हूं	ऐश किई हूं
ऐश करना	V;2;PL;PRF;LGSPEC3;FEM	o1	ऐश की होगी	ऐश किई होगी
ऐश करना	V;2;PL;PRF;PRS;FEM	o1	ऐश की हो	ऐश किई हो
ऐश करना	V;2;PL;PRF;SBJV;FEM	o1	ऐश की हो	ऐश किई हो
ऐश करना	V;2;SG;PRF;LGSPEC3;FEM	o1	ऐश की होगी	ऐश किई होगी
ऐश करना	V;2;SG;PRF;LGSPEC4;FEM	o1	ऐश की होती	ऐश किई होती
ऐश करना	V;2;SG;PRF;PRS;FEM	o1	ऐश की है	ऐश किई है
ऐश करना	V;2;SG;PRF;PST;FEM	o1	ऐश की थी	ऐश किई थी
ऐश करना	V;2;SG;PRF;SBJV;FEM	o1	ऐश की हो	ऐश किई हो
ऐश करना	V;3;PL;PRF;LGSPEC3;FEM	o1	ऐश की होंगी	ऐश किई होंगी
ऐश करना	V;3;PL;PRF;LGSPEC4;FEM	o1	ऐश की होती	ऐश किई होती
ऐश करना	V;3;PL;PRF;PRS;FEM	o1	ऐश की हैं	ऐश किई हैं
ऐश करना	V;3;PL;PRF;PST;FEM	o1	ऐश की थी	ऐश किई थी
ऐश करना	V;3;PL;PRF;SBJV;FEM	o1	ऐश की हों	ऐश किई हों
ऐश करना	V;3;SG;PRF;LGSPEC3;FEM	o1	ऐश की होगी	ऐश किई होगी
ऐश करना	V;3;SG;PRF;LGSPEC4;FEM	o1	ऐश की होती	ऐश किई होती
ऐश करना	V;3;SG;PRF;PRS;FEM	o1	ऐश की है	ऐश किई है
ऐश करना	V;3;SG;PRF;PST;FEM	o1	ऐश की थी	ऐश किई थी
ऐश करना	V;3;SG;PRF;SBJV;FEM	o1	ऐश की हो	ऐश किई हो
ऐसी तैसी करना	V;1;PL;PRF;LGSPEC3;FEM	o1	ऐसी तैसी की होंगी	ऐसी तैसी किई होंगी
ऐसी तैसी करना	V;1;PL;PRF;LGSPEC4;FEM	o1	ऐसी तैसी की होती	ऐसी तैसी किई होती
ऐसी तैसी करना	V;1;PL;PRF;PRS;FEM	o1	ऐसी तैसी की हैं	ऐसी तैसी किई हैं
ऐसी तैसी करना	V;1;PL;PRF;PST;FEM	o1	ऐसी तैसी की थी	ऐसी तैसी किई थी
ऐसी तैसी करना	V;1;PL;PRF;SBJV;FEM	o1	ऐसी तैसी की हों	ऐसी तैसी किई हों
ऐसी तैसी करना	V;1;SG;PRF;LGSPEC3;FEM	o1	ऐसी तैसी की हूंगी	ऐसी तैसी किई हूंगी
ऐसी तैसी करना	V;1;SG;PRF;LGSPEC4;FEM	o1	ऐसी तैसी की होती	ऐसी तैसी किई होती
ऐसी तैसी करना	V;1;SG;PRF;PRS;FEM	o1	ऐसी तैसी की हूं	ऐसी तैसी किई हूं
ऐसी तैसी करना	V;1;SG;PRF;PST;FEM	o1	ऐसी तैसी की थी	ऐसी तैसी किई थी
ऐसी तैसी करना	V;1;SG;PRF;SBJV;FEM	o1	ऐसी तैसी की हूं	ऐसी तैसी किई हूं
ऐसी तैसी करना	V;2;PL;PRF;LGSPEC3;FEM	o1	ऐसी तैसी की होगी	ऐसी तैसी किई होगी
ऐसी तैसी करना	V;2;PL;PRF;PRS;FEM	o1	ऐसी तैसी की हो	ऐसी तैसी किई हो
ऐसी तैसी करना	V;2;PL;PRF;SBJV;FEM	o1	ऐसी तैसी की हो	ऐसी तैसी किई हो
ऐसी तैसी करना	V;2;SG;PRF;LGSPEC3;FEM	o1	ऐसी तैसी की होगी	ऐसी तैसी किई होगी
ऐसी तैसी करना	V;2;SG;PRF;LGSPEC4;FEM	o1	ऐसी तैसी की होती	ऐसी तैसी किई होती
ऐसी तैसी करना	V;2;SG;PRF;PRS;FEM	o1	ऐसी तैसी की है	ऐसी तैसी किई है
ऐसी तैसी करना	V;2;SG;PRF;PST;FEM	o1	ऐसी तैसी की थी	ऐसी तैसी किई थी
ऐसी तैसी करना	V;2;SG;PRF;SBJV;FEM	o1	ऐसी तैसी की हो	ऐसी तैसी किई हो
ऐसी तैसी करना	V;3;PL;PRF;LGSPEC3;FEM	o1	ऐसी तैसी की होंगी	ऐसी तैसी किई होंगी
ऐसी तैसी करना	V;3;PL;PRF;LGSPEC4;FEM	o1	ऐसी तैसी की होती	ऐसी तैसी किई होती
ऐसी तैसी करना	V;3;PL;PRF;PRS;FEM	o1	ऐसी तैसी की हैं	ऐसी तैसी किई हैं
ऐसी तैसी करना	V;3;PL;PRF;PST;FEM	o1	ऐसी तैसी की थी	ऐसी तैसी किई थी
ऐसी तैसी करना	V;3;PL;PRF;SBJV;FEM	o1	ऐसी तैसी की हों	ऐसी तैसी किई हों
ऐसी तैसी करना	V;3;SG;PRF;LGSPEC3;FEM	o1	ऐसी तैसी की होगी	ऐसी तैसी किई होगी
ऐसी तैसी करना	V;3;SG;PRF;LGSPEC4;FEM	o1	ऐसी तैसी की होती	ऐसी तैसी किई होती
ऐसी तैसी करना	V;3;SG;PRF;PRS;FEM	o1	ऐसी तैसी की है	ऐसी तैसी किई है
ऐसी तैसी करना	V;3;SG;PRF;PST;FEM	o1	ऐसी तैसी की थी	ऐसी तैसी किई थी
ऐसी तैसी करना	V;3;SG;PRF;SBJV;FEM	o1	ऐसी तैसी की हो	ऐसी तैसी किई हो
कंघी करना	V;1;PL;PRF;LGSPEC3;FEM	o1	कंघी की होंगी	कंघी किई होंगी
कंघी करना	V;1;PL;PRF;LGSPEC4;FEM	o1	कंघी की होती	कंघी किई होती
कंघी करना	V;1;PL;PRF;PRS;FEM	o1	कंघी की हैं	कंघी किई हैं
कंघी करना	V;1;PL;PRF;PST;FEM	o1	कंघी की थी	कंघी किई थी
कंघी करना	V;1;PL;PRF;SBJV;FEM	o1	कंघी की हों	कंघी किई हों
कंघी करना	V;1;SG;PRF;LGSPEC3;FEM	o1	कंघी की हूंगी	कंघी किई हूंगी
कंघी करना	V;1;SG;PRF;LGSPEC4;FEM	o1	कंघी की होती	कंघी किई होती
कंघी करना	V;1;SG;PRF;PRS;FEM	o1	कंघी की हूं	कंघी किई हूं
कंघी करना	V;1;SG;PRF;PST;FEM	o1	कंघी की थी	कंघी किई थी
कंघी करना	V;1;SG;PRF;SBJV;FEM	o1	कंघी की हूं	कंघी किई हूं
कंघी करना	V;2;PL;PRF;LGSPEC3;FEM	o1	कंघी की होगी	कंघी किई होगी
कंघी करना	V;2;PL;PRF;PRS;FEM	o1	कंघी की हो	कंघी किई हो
कंघी करना	V;2;PL;PRF;SBJV;FEM	o1	कंघी की हो	कंघी किई हो
कंघी करना	V;2;SG;PRF;LGSPEC3;FEM	o1	कंघी की होगी	कंघी किई होगी
कंघी करना	V;2;SG;PRF;LGSPEC4;FEM	o1	कंघी की होती	कंघी किई होती
कंघी करना	V;2;SG;PRF;PRS;FEM	o1	कंघी की है	कंघी किई है
कंघी करना	V;2;SG;PRF;PST;FEM	o1	कंघी की थी	कंघी किई थी
कंघी करना	V;2;SG;PRF;SBJV;FEM	o1	कंघी की हो	कंघी किई हो
